id,taxon,kingdom,phylum,enzyme,trait,trait_unit_SI,temperature,trait_value,citation
AMA001,Geobacillus stearothermophilus,Bacteria,Bacillota,Alpha-amylase,relative activity,percent,70,99.81,"Fincan et al. 2013. Production, purification, and characterization of thermostable alpha-amylase from thermophilic Geobacillus stearothermophilus. Starch - Starke. 66:8"
AMA001,Geobacillus stearothermophilus,Bacteria,Bacillota,Alpha-amylase,relative activity,percent,75,90.74,"Fincan et al. 2013. Production, purification, and characterization of thermostable alpha-amylase from thermophilic Geobacillus stearothermophilus. Starch - Starke. 66:9"
AMA001,Geobacillus stearothermophilus,Bacteria,Bacillota,Alpha-amylase,relative activity,percent,80,63.33,"Fincan et al. 2013. Production, purification, and characterization of thermostable alpha-amylase from thermophilic Geobacillus stearothermophilus. Starch - Starke. 66:10"
AMA001,Geobacillus stearothermophilus,Bacteria,Bacillota,Alpha-amylase,relative activity,percent,85,37.04,"Fincan et al. 2013. Production, purification, and characterization of thermostable alpha-amylase from thermophilic Geobacillus stearothermophilus. Starch - Starke. 66:1"
AMA001,Geobacillus stearothermophilus,Bacteria,Bacillota,Alpha-amylase,relative activity,percent,90,25.19,"Fincan et al. 2013. Production, purification, and characterization of thermostable alpha-amylase from thermophilic Geobacillus stearothermophilus. Starch - Starke. 66:2"
GAL002,Geobacillus stearothermophilus,Bacteria,Bacillota,Beta galactosidase,relative activity,percent,60,59.77,Chen et al. 2009. Immobilization of recombinant thermostable beta-galactosidase from Bacillus stearothermophilus for lactose hydrolysis in milk. Journal of Dairy Science. 92:2
GAL002,Geobacillus stearothermophilus,Bacteria,Bacillota,Beta galactosidase,relative activity,percent,65,68.57,Chen et al. 2009. Immobilization of recombinant thermostable beta-galactosidase from Bacillus stearothermophilus for lactose hydrolysis in milk. Journal of Dairy Science. 92:3
GAL002,Geobacillus stearothermophilus,Bacteria,Bacillota,Beta galactosidase,relative activity,percent,70,99.83,Chen et al. 2009. Immobilization of recombinant thermostable beta-galactosidase from Bacillus stearothermophilus for lactose hydrolysis in milk. Journal of Dairy Science. 92:4
GAL002,Geobacillus stearothermophilus,Bacteria,Bacillota,Beta galactosidase,relative activity,percent,75,84.19,Chen et al. 2009. Immobilization of recombinant thermostable beta-galactosidase from Bacillus stearothermophilus for lactose hydrolysis in milk. Journal of Dairy Science. 92:5
GAL002,Geobacillus stearothermophilus,Bacteria,Bacillota,Beta galactosidase,relative activity,percent,80,40.1,Chen et al. 2009. Immobilization of recombinant thermostable beta-galactosidase from Bacillus stearothermophilus for lactose hydrolysis in milk. Journal of Dairy Science. 92:6
LAR001,Geobacillus stearothermophilus,Bacteria,Bacillota,L-arabinose isomerase,relative activity,percent,55,77.68,Kim et al. 2006. Characterization of a mutated Geobacillus stearothermophilus l-arabinose isomerase that increases the production rate of d-tagatose. Journal of Applied Microbiology. 101:1
LAR001,Geobacillus stearothermophilus,Bacteria,Bacillota,L-arabinose isomerase,relative activity,percent,60,100.84,Kim et al. 2006. Characterization of a mutated Geobacillus stearothermophilus l-arabinose isomerase that increases the production rate of d-tagatose. Journal of Applied Microbiology. 101:1
LAR001,Geobacillus stearothermophilus,Bacteria,Bacillota,L-arabinose isomerase,relative activity,percent,65,98.07,Kim et al. 2006. Characterization of a mutated Geobacillus stearothermophilus l-arabinose isomerase that increases the production rate of d-tagatose. Journal of Applied Microbiology. 101:1
LAR001,Geobacillus stearothermophilus,Bacteria,Bacillota,L-arabinose isomerase,relative activity,percent,70,75.92,Kim et al. 2006. Characterization of a mutated Geobacillus stearothermophilus l-arabinose isomerase that increases the production rate of d-tagatose. Journal of Applied Microbiology. 101:1
LAR001,Geobacillus stearothermophilus,Bacteria,Bacillota,L-arabinose isomerase,relative activity,percent,75,50.76,Kim et al. 2006. Characterization of a mutated Geobacillus stearothermophilus l-arabinose isomerase that increases the production rate of d-tagatose. Journal of Applied Microbiology. 101:1
AMA002,Geobacillus stearothermophilus,Bacteria,Bacillota,Alpha-amylase,relative activity,percent,20,45.63,Straksys et al. 2016. Catalytic properties of maltogenic alpha-amylase from Bacillus stearothermophilus immobilized onto poly(urethane urea) microparticles. Food Chemistry. 211
AMA002,Geobacillus stearothermophilus,Bacteria,Bacillota,Alpha-amylase,relative activity,percent,30,46.63,Straksys et al. 2016. Catalytic properties of maltogenic alpha-amylase from Bacillus stearothermophilus immobilized onto poly(urethane urea) microparticles. Food Chemistry. 211
AMA002,Geobacillus stearothermophilus,Bacteria,Bacillota,Alpha-amylase,relative activity,percent,40,66.32,Straksys et al. 2016. Catalytic properties of maltogenic alpha-amylase from Bacillus stearothermophilus immobilized onto poly(urethane urea) microparticles. Food Chemistry. 211
AMA002,Geobacillus stearothermophilus,Bacteria,Bacillota,Alpha-amylase,relative activity,percent,50,79.69,Straksys et al. 2016. Catalytic properties of maltogenic alpha-amylase from Bacillus stearothermophilus immobilized onto poly(urethane urea) microparticles. Food Chemistry. 211
AMA002,Geobacillus stearothermophilus,Bacteria,Bacillota,Alpha-amylase,relative activity,percent,60,100,Straksys et al. 2016. Catalytic properties of maltogenic alpha-amylase from Bacillus stearothermophilus immobilized onto poly(urethane urea) microparticles. Food Chemistry. 211
AMA002,Geobacillus stearothermophilus,Bacteria,Bacillota,Alpha-amylase,relative activity,percent,70,67.55,Straksys et al. 2016. Catalytic properties of maltogenic alpha-amylase from Bacillus stearothermophilus immobilized onto poly(urethane urea) microparticles. Food Chemistry. 211
AMA002,Geobacillus stearothermophilus,Bacteria,Bacillota,Alpha-amylase,relative activity,percent,80,43.65,Straksys et al. 2016. Catalytic properties of maltogenic alpha-amylase from Bacillus stearothermophilus immobilized onto poly(urethane urea) microparticles. Food Chemistry. 211
TSK001,Geobacillus stearothermophilus,Bacteria,Bacillota,Transketolase,relative activity,percent,20,8.51,Abdoul-Zabar et al. 2012. Thermostable Transketolase from Geobacillus stearothermophilus: Characterization and Catalytic Properties. Advanced Synthesis & Catalysis. 355:1
TSK001,Geobacillus stearothermophilus,Bacteria,Bacillota,Transketolase,relative activity,percent,30,26.54,Abdoul-Zabar et al. 2012. Thermostable Transketolase from Geobacillus stearothermophilus: Characterization and Catalytic Properties. Advanced Synthesis & Catalysis. 355:1
TSK001,Geobacillus stearothermophilus,Bacteria,Bacillota,Transketolase,relative activity,percent,40,54.24,Abdoul-Zabar et al. 2012. Thermostable Transketolase from Geobacillus stearothermophilus: Characterization and Catalytic Properties. Advanced Synthesis & Catalysis. 355:1
TSK001,Geobacillus stearothermophilus,Bacteria,Bacillota,Transketolase,relative activity,percent,50,69.1,Abdoul-Zabar et al. 2012. Thermostable Transketolase from Geobacillus stearothermophilus: Characterization and Catalytic Properties. Advanced Synthesis & Catalysis. 355:1
TSK001,Geobacillus stearothermophilus,Bacteria,Bacillota,Transketolase,relative activity,percent,60,82.78,Abdoul-Zabar et al. 2012. Thermostable Transketolase from Geobacillus stearothermophilus: Characterization and Catalytic Properties. Advanced Synthesis & Catalysis. 355:1
TSK001,Geobacillus stearothermophilus,Bacteria,Bacillota,Transketolase,relative activity,percent,65,86.62,Abdoul-Zabar et al. 2012. Thermostable Transketolase from Geobacillus stearothermophilus: Characterization and Catalytic Properties. Advanced Synthesis & Catalysis. 355:1
TSK001,Geobacillus stearothermophilus,Bacteria,Bacillota,Transketolase,relative activity,percent,70,100.31,Abdoul-Zabar et al. 2012. Thermostable Transketolase from Geobacillus stearothermophilus: Characterization and Catalytic Properties. Advanced Synthesis & Catalysis. 355:1
TSK001,Geobacillus stearothermophilus,Bacteria,Bacillota,Transketolase,relative activity,percent,75,29.87,Abdoul-Zabar et al. 2012. Thermostable Transketolase from Geobacillus stearothermophilus: Characterization and Catalytic Properties. Advanced Synthesis & Catalysis. 355:1
GRX001,Psychrobacter sp. ANT206,Bacteria,Pseudomonadota,Glutaredoxin3,relative activity,percent,0,41.82,"Wang et al. (2021). Cloning, Expression, Characterization, and Antioxidant Protection of Glutaredoxin3 From Psychrophilic Bacterium Psychrobacter sp. ANT206. Frontiers in Microbiology, 12"
GRX001,Psychrobacter sp. ANT206,Bacteria,Pseudomonadota,Glutaredoxin3,relative activity,percent,5,43.27,"Wang et al. (2021). Cloning, Expression, Characterization, and Antioxidant Protection of Glutaredoxin3 From Psychrophilic Bacterium Psychrobacter sp. ANT206. Frontiers in Microbiology, 12"
GRX001,Psychrobacter sp. ANT206,Bacteria,Pseudomonadota,Glutaredoxin3,relative activity,percent,10,48.94,"Wang et al. (2021). Cloning, Expression, Characterization, and Antioxidant Protection of Glutaredoxin3 From Psychrophilic Bacterium Psychrobacter sp. ANT206. Frontiers in Microbiology, 12"
GRX001,Psychrobacter sp. ANT206,Bacteria,Pseudomonadota,Glutaredoxin3,relative activity,percent,15,56.73,"Wang et al. (2021). Cloning, Expression, Characterization, and Antioxidant Protection of Glutaredoxin3 From Psychrophilic Bacterium Psychrobacter sp. ANT206. Frontiers in Microbiology, 12"
GRX001,Psychrobacter sp. ANT206,Bacteria,Pseudomonadota,Glutaredoxin3,relative activity,percent,20,92.08,"Wang et al. (2021). Cloning, Expression, Characterization, and Antioxidant Protection of Glutaredoxin3 From Psychrophilic Bacterium Psychrobacter sp. ANT206. Frontiers in Microbiology, 12"
GRX001,Psychrobacter sp. ANT206,Bacteria,Pseudomonadota,Glutaredoxin3,relative activity,percent,25,100,"Wang et al. (2021). Cloning, Expression, Characterization, and Antioxidant Protection of Glutaredoxin3 From Psychrophilic Bacterium Psychrobacter sp. ANT206. Frontiers in Microbiology, 12"
GRX001,Psychrobacter sp. ANT206,Bacteria,Pseudomonadota,Glutaredoxin3,relative activity,percent,30,70.84,"Wang et al. (2021). Cloning, Expression, Characterization, and Antioxidant Protection of Glutaredoxin3 From Psychrophilic Bacterium Psychrobacter sp. ANT206. Frontiers in Microbiology, 12"
GRX001,Psychrobacter sp. ANT206,Bacteria,Pseudomonadota,Glutaredoxin3,relative activity,percent,35,63.72,"Wang et al. (2021). Cloning, Expression, Characterization, and Antioxidant Protection of Glutaredoxin3 From Psychrophilic Bacterium Psychrobacter sp. ANT206. Frontiers in Microbiology, 12"
GRX001,Psychrobacter sp. ANT206,Bacteria,Pseudomonadota,Glutaredoxin3,relative activity,percent,40,55.01,"Wang et al. (2021). Cloning, Expression, Characterization, and Antioxidant Protection of Glutaredoxin3 From Psychrophilic Bacterium Psychrobacter sp. ANT206. Frontiers in Microbiology, 12"
GRX001,Psychrobacter sp. ANT206,Bacteria,Pseudomonadota,Glutaredoxin3,relative activity,percent,45,48.42,"Wang et al. (2021). Cloning, Expression, Characterization, and Antioxidant Protection of Glutaredoxin3 From Psychrophilic Bacterium Psychrobacter sp. ANT206. Frontiers in Microbiology, 12"
GRX001,Psychrobacter sp. ANT206,Bacteria,Pseudomonadota,Glutaredoxin3,relative activity,percent,50,28.36,"Wang et al. (2021). Cloning, Expression, Characterization, and Antioxidant Protection of Glutaredoxin3 From Psychrophilic Bacterium Psychrobacter sp. ANT206. Frontiers in Microbiology, 12"
GRX001,Psychrobacter sp. ANT206,Bacteria,Pseudomonadota,Glutaredoxin3,relative activity,percent,55,10.29,"Wang et al. (2021). Cloning, Expression, Characterization, and Antioxidant Protection of Glutaredoxin3 From Psychrophilic Bacterium Psychrobacter sp. ANT206. Frontiers in Microbiology, 12"
GRX001,Psychrobacter sp. ANT206,Bacteria,Pseudomonadota,Glutaredoxin3,relative activity,percent,60,4.88,"Wang et al. (2021). Cloning, Expression, Characterization, and Antioxidant Protection of Glutaredoxin3 From Psychrophilic Bacterium Psychrobacter sp. ANT206. Frontiers in Microbiology, 12"
PRX001,Psychrobacter sp. ANT206,Bacteria,Pseudomonadota,2-Cys peroxiredoxin,relative activity,percent,0,42.63,"Wang et al. (2019). Cloning, expression and enzymatic characteristics of a 2-Cys peroxiredoxin from Antarctic sea-ice bacterium Psychrobacter sp. ANT206. International Journal of Biological Macromolecules, 129"
PRX001,Psychrobacter sp. ANT206,Bacteria,Pseudomonadota,2-Cys peroxiredoxin,relative activity,percent,5,43.38,"Wang et al. (2019). Cloning, expression and enzymatic characteristics of a 2-Cys peroxiredoxin from Antarctic sea-ice bacterium Psychrobacter sp. ANT206. International Journal of Biological Macromolecules, 129"
PRX001,Psychrobacter sp. ANT206,Bacteria,Pseudomonadota,2-Cys peroxiredoxin,relative activity,percent,10,47.82,"Wang et al. (2019). Cloning, expression and enzymatic characteristics of a 2-Cys peroxiredoxin from Antarctic sea-ice bacterium Psychrobacter sp. ANT206. International Journal of Biological Macromolecules, 129"
PRX001,Psychrobacter sp. ANT206,Bacteria,Pseudomonadota,2-Cys peroxiredoxin,relative activity,percent,15,60.38,"Wang et al. (2019). Cloning, expression and enzymatic characteristics of a 2-Cys peroxiredoxin from Antarctic sea-ice bacterium Psychrobacter sp. ANT206. International Journal of Biological Macromolecules, 129"
PRX001,Psychrobacter sp. ANT206,Bacteria,Pseudomonadota,2-Cys peroxiredoxin,relative activity,percent,20,84.84,"Wang et al. (2019). Cloning, expression and enzymatic characteristics of a 2-Cys peroxiredoxin from Antarctic sea-ice bacterium Psychrobacter sp. ANT206. International Journal of Biological Macromolecules, 129"
PRX001,Psychrobacter sp. ANT206,Bacteria,Pseudomonadota,2-Cys peroxiredoxin,relative activity,percent,25,96.75,"Wang et al. (2019). Cloning, expression and enzymatic characteristics of a 2-Cys peroxiredoxin from Antarctic sea-ice bacterium Psychrobacter sp. ANT206. International Journal of Biological Macromolecules, 129"
PRX001,Psychrobacter sp. ANT206,Bacteria,Pseudomonadota,2-Cys peroxiredoxin,relative activity,percent,30,100.11,"Wang et al. (2019). Cloning, expression and enzymatic characteristics of a 2-Cys peroxiredoxin from Antarctic sea-ice bacterium Psychrobacter sp. ANT206. International Journal of Biological Macromolecules, 129"
PRX001,Psychrobacter sp. ANT206,Bacteria,Pseudomonadota,2-Cys peroxiredoxin,relative activity,percent,35,50.85,"Wang et al. (2019). Cloning, expression and enzymatic characteristics of a 2-Cys peroxiredoxin from Antarctic sea-ice bacterium Psychrobacter sp. ANT206. International Journal of Biological Macromolecules, 129"
PRX001,Psychrobacter sp. ANT206,Bacteria,Pseudomonadota,2-Cys peroxiredoxin,relative activity,percent,40,21.41,"Wang et al. (2019). Cloning, expression and enzymatic characteristics of a 2-Cys peroxiredoxin from Antarctic sea-ice bacterium Psychrobacter sp. ANT206. International Journal of Biological Macromolecules, 129"
PRX001,Psychrobacter sp. ANT206,Bacteria,Pseudomonadota,2-Cys peroxiredoxin,relative activity,percent,45,18.48,"Wang et al. (2019). Cloning, expression and enzymatic characteristics of a 2-Cys peroxiredoxin from Antarctic sea-ice bacterium Psychrobacter sp. ANT206. International Journal of Biological Macromolecules, 129"
PRX001,Psychrobacter sp. ANT206,Bacteria,Pseudomonadota,2-Cys peroxiredoxin,relative activity,percent,50,12.64,"Wang et al. (2019). Cloning, expression and enzymatic characteristics of a 2-Cys peroxiredoxin from Antarctic sea-ice bacterium Psychrobacter sp. ANT206. International Journal of Biological Macromolecules, 129"
PRX001,Psychrobacter sp. ANT206,Bacteria,Pseudomonadota,2-Cys peroxiredoxin,relative activity,percent,55,10.37,"Wang et al. (2019). Cloning, expression and enzymatic characteristics of a 2-Cys peroxiredoxin from Antarctic sea-ice bacterium Psychrobacter sp. ANT206. International Journal of Biological Macromolecules, 129"
PRX001,Psychrobacter sp. ANT206,Bacteria,Pseudomonadota,2-Cys peroxiredoxin,relative activity,percent,60,5.39,"Wang et al. (2019). Cloning, expression and enzymatic characteristics of a 2-Cys peroxiredoxin from Antarctic sea-ice bacterium Psychrobacter sp. ANT206. International Journal of Biological Macromolecules, 129"
RNR001,Psychrobacter sp. ANT206,Bacteria,Pseudomonadota,Rnase R,relative activity,percent,0,21.42,Wang et al. (2019). A Novel Cold-Adapted and Salt-Tolerant RNase R from Antarctic Sea-Ice Bacterium Psychrobacter sp. ANT206. Molecules 24:12
RNR001,Psychrobacter sp. ANT206,Bacteria,Pseudomonadota,Rnase R,relative activity,percent,5,24.77,Wang et al. (2019). A Novel Cold-Adapted and Salt-Tolerant RNase R from Antarctic Sea-Ice Bacterium Psychrobacter sp. ANT206. Molecules 24:12
RNR001,Psychrobacter sp. ANT206,Bacteria,Pseudomonadota,Rnase R,relative activity,percent,10,38.06,Wang et al. (2019). A Novel Cold-Adapted and Salt-Tolerant RNase R from Antarctic Sea-Ice Bacterium Psychrobacter sp. ANT206. Molecules 24:12
RNR001,Psychrobacter sp. ANT206,Bacteria,Pseudomonadota,Rnase R,relative activity,percent,15,74.58,Wang et al. (2019). A Novel Cold-Adapted and Salt-Tolerant RNase R from Antarctic Sea-Ice Bacterium Psychrobacter sp. ANT206. Molecules 24:12
RNR001,Psychrobacter sp. ANT206,Bacteria,Pseudomonadota,Rnase R,relative activity,percent,20,87.1,Wang et al. (2019). A Novel Cold-Adapted and Salt-Tolerant RNase R from Antarctic Sea-Ice Bacterium Psychrobacter sp. ANT206. Molecules 24:12
RNR001,Psychrobacter sp. ANT206,Bacteria,Pseudomonadota,Rnase R,relative activity,percent,25,95.23,Wang et al. (2019). A Novel Cold-Adapted and Salt-Tolerant RNase R from Antarctic Sea-Ice Bacterium Psychrobacter sp. ANT206. Molecules 24:12
RNR001,Psychrobacter sp. ANT206,Bacteria,Pseudomonadota,Rnase R,relative activity,percent,30,100,Wang et al. (2019). A Novel Cold-Adapted and Salt-Tolerant RNase R from Antarctic Sea-Ice Bacterium Psychrobacter sp. ANT206. Molecules 24:12
RNR001,Psychrobacter sp. ANT206,Bacteria,Pseudomonadota,Rnase R,relative activity,percent,35,93.55,Wang et al. (2019). A Novel Cold-Adapted and Salt-Tolerant RNase R from Antarctic Sea-Ice Bacterium Psychrobacter sp. ANT206. Molecules 24:12
RNR001,Psychrobacter sp. ANT206,Bacteria,Pseudomonadota,Rnase R,relative activity,percent,40,83.1,Wang et al. (2019). A Novel Cold-Adapted and Salt-Tolerant RNase R from Antarctic Sea-Ice Bacterium Psychrobacter sp. ANT206. Molecules 24:12
RNR001,Psychrobacter sp. ANT206,Bacteria,Pseudomonadota,Rnase R,relative activity,percent,45,40.26,Wang et al. (2019). A Novel Cold-Adapted and Salt-Tolerant RNase R from Antarctic Sea-Ice Bacterium Psychrobacter sp. ANT206. Molecules 24:12
RNR001,Psychrobacter sp. ANT206,Bacteria,Pseudomonadota,Rnase R,relative activity,percent,50,12.39,Wang et al. (2019). A Novel Cold-Adapted and Salt-Tolerant RNase R from Antarctic Sea-Ice Bacterium Psychrobacter sp. ANT206. Molecules 24:12
HMT001,Psychrobacter sp. ANT206,Bacteria,Pseudomonadota,Serine hydroxymethyltransferase,relative activity,percent,0,13.59,"Wang et al. (2022). Molecular cloning, characterization, and homology modeling of serine hydroxymethyltransferase from psychrophilic bacterium Psychrobacter sp. Journal of Basic Microbiology, 62"
HMT001,Psychrobacter sp. ANT206,Bacteria,Pseudomonadota,Serine hydroxymethyltransferase,relative activity,percent,10,33.26,"Wang et al. (2022). Molecular cloning, characterization, and homology modeling of serine hydroxymethyltransferase from psychrophilic bacterium Psychrobacter sp. Journal of Basic Microbiology, 62"
HMT001,Psychrobacter sp. ANT206,Bacteria,Pseudomonadota,Serine hydroxymethyltransferase,relative activity,percent,20,87.18,"Wang et al. (2022). Molecular cloning, characterization, and homology modeling of serine hydroxymethyltransferase from psychrophilic bacterium Psychrobacter sp. Journal of Basic Microbiology, 62"
HMT001,Psychrobacter sp. ANT206,Bacteria,Pseudomonadota,Serine hydroxymethyltransferase,relative activity,percent,25,89.94,"Wang et al. (2022). Molecular cloning, characterization, and homology modeling of serine hydroxymethyltransferase from psychrophilic bacterium Psychrobacter sp. Journal of Basic Microbiology, 62"
HMT001,Psychrobacter sp. ANT206,Bacteria,Pseudomonadota,Serine hydroxymethyltransferase,relative activity,percent,30,100.33,"Wang et al. (2022). Molecular cloning, characterization, and homology modeling of serine hydroxymethyltransferase from psychrophilic bacterium Psychrobacter sp. Journal of Basic Microbiology, 62"
HMT001,Psychrobacter sp. ANT206,Bacteria,Pseudomonadota,Serine hydroxymethyltransferase,relative activity,percent,35,47.62,"Wang et al. (2022). Molecular cloning, characterization, and homology modeling of serine hydroxymethyltransferase from psychrophilic bacterium Psychrobacter sp. Journal of Basic Microbiology, 62"
HMT001,Psychrobacter sp. ANT206,Bacteria,Pseudomonadota,Serine hydroxymethyltransferase,relative activity,percent,40,38.12,"Wang et al. (2022). Molecular cloning, characterization, and homology modeling of serine hydroxymethyltransferase from psychrophilic bacterium Psychrobacter sp. Journal of Basic Microbiology, 62"
HMT001,Psychrobacter sp. ANT206,Bacteria,Pseudomonadota,Serine hydroxymethyltransferase,relative activity,percent,50,23.09,"Wang et al. (2022). Molecular cloning, characterization, and homology modeling of serine hydroxymethyltransferase from psychrophilic bacterium Psychrobacter sp. Journal of Basic Microbiology, 62"
HMT001,Psychrobacter sp. ANT206,Bacteria,Pseudomonadota,Serine hydroxymethyltransferase,relative activity,percent,60,9.94,"Wang et al. (2022). Molecular cloning, characterization, and homology modeling of serine hydroxymethyltransferase from psychrophilic bacterium Psychrobacter sp. Journal of Basic Microbiology, 62"
NTR001,Psychrobacter sp. ANT206,Bacteria,Pseudomonadota,Nitroreductase,relative activity,percent,0,46.97,"Wang et al. (2019). A novel cold-adapted nitroreductase from Psychrobactersp. ANT206: Heterologous expression, characterization and nitrobenzene reduction capacity. Enzyme and Microbial Technology, 13"
NTR001,Psychrobacter sp. ANT206,Bacteria,Pseudomonadota,Nitroreductase,relative activity,percent,5,49.99,"Wang et al. (2019). A novel cold-adapted nitroreductase from Psychrobactersp. ANT206: Heterologous expression, characterization and nitrobenzene reduction capacity. Enzyme and Microbial Technology, 13"
NTR001,Psychrobacter sp. ANT206,Bacteria,Pseudomonadota,Nitroreductase,relative activity,percent,10,60.77,"Wang et al. (2019). A novel cold-adapted nitroreductase from Psychrobactersp. ANT206: Heterologous expression, characterization and nitrobenzene reduction capacity. Enzyme and Microbial Technology, 13"
NTR001,Psychrobacter sp. ANT206,Bacteria,Pseudomonadota,Nitroreductase,relative activity,percent,15,78.01,"Wang et al. (2019). A novel cold-adapted nitroreductase from Psychrobactersp. ANT206: Heterologous expression, characterization and nitrobenzene reduction capacity. Enzyme and Microbial Technology, 13"
NTR001,Psychrobacter sp. ANT206,Bacteria,Pseudomonadota,Nitroreductase,relative activity,percent,20,90.51,"Wang et al. (2019). A novel cold-adapted nitroreductase from Psychrobactersp. ANT206: Heterologous expression, characterization and nitrobenzene reduction capacity. Enzyme and Microbial Technology, 13"
NTR001,Psychrobacter sp. ANT206,Bacteria,Pseudomonadota,Nitroreductase,relative activity,percent,25,100,"Wang et al. (2019). A novel cold-adapted nitroreductase from Psychrobactersp. ANT206: Heterologous expression, characterization and nitrobenzene reduction capacity. Enzyme and Microbial Technology, 13"
NTR001,Psychrobacter sp. ANT206,Bacteria,Pseudomonadota,Nitroreductase,relative activity,percent,30,87.5,"Wang et al. (2019). A novel cold-adapted nitroreductase from Psychrobactersp. ANT206: Heterologous expression, characterization and nitrobenzene reduction capacity. Enzyme and Microbial Technology, 13"
NTR001,Psychrobacter sp. ANT206,Bacteria,Pseudomonadota,Nitroreductase,relative activity,percent,35,68.74,"Wang et al. (2019). A novel cold-adapted nitroreductase from Psychrobactersp. ANT206: Heterologous expression, characterization and nitrobenzene reduction capacity. Enzyme and Microbial Technology, 13"
NTR001,Psychrobacter sp. ANT206,Bacteria,Pseudomonadota,Nitroreductase,relative activity,percent,40,62.49,"Wang et al. (2019). A novel cold-adapted nitroreductase from Psychrobactersp. ANT206: Heterologous expression, characterization and nitrobenzene reduction capacity. Enzyme and Microbial Technology, 13"
NTR001,Psychrobacter sp. ANT206,Bacteria,Pseudomonadota,Nitroreductase,relative activity,percent,45,43.84,"Wang et al. (2019). A novel cold-adapted nitroreductase from Psychrobactersp. ANT206: Heterologous expression, characterization and nitrobenzene reduction capacity. Enzyme and Microbial Technology, 13"
NTR001,Psychrobacter sp. ANT206,Bacteria,Pseudomonadota,Nitroreductase,relative activity,percent,50,34.25,"Wang et al. (2019). A novel cold-adapted nitroreductase from Psychrobactersp. ANT206: Heterologous expression, characterization and nitrobenzene reduction capacity. Enzyme and Microbial Technology, 13"
NTR001,Psychrobacter sp. ANT206,Bacteria,Pseudomonadota,Nitroreductase,relative activity,percent,55,28.11,"Wang et al. (2019). A novel cold-adapted nitroreductase from Psychrobactersp. ANT206: Heterologous expression, characterization and nitrobenzene reduction capacity. Enzyme and Microbial Technology, 13"
NTR001,Psychrobacter sp. ANT206,Bacteria,Pseudomonadota,Nitroreductase,relative activity,percent,60,24.98,"Wang et al. (2019). A novel cold-adapted nitroreductase from Psychrobactersp. ANT206: Heterologous expression, characterization and nitrobenzene reduction capacity. Enzyme and Microbial Technology, 13"
